1 美味い
1 美味しい
1 敏い
1 風靡
1 福福しい
1 腹太
1 物堅い
1 平然たる
1 平然と
1 並外れる
1 補える
1 慕わしい
1 芳しい
1 望ましい
1 望む
1 防ぐ
1 防げる
1 睦まじい
1 磨ける
1 末頼もしい
1 満ち足りる
1 満足
1 味わい深い
1 味わえる
1 魅する
1 魅せる
1 名だたる
1 名高い
1 明るい
1 明敏
1 面白い
1 目映い
1 目出度い
1 目新しい
1 目立つ
1 役だつ
1 役に立つ
1 役立つ
1 愉しい
1 癒す
1 優れる
1 勇ましい
1 悠然と
1 有り難い
1 有り余る
1 有難い
1 遊べる
1 雄々しい
1 雄雄しい
1 容易い
1 揺るぎない
1 溶かせる
1 頼もしい
1 利く
1 利す
1 流せる
1 流行
1 流行る
1 流石
1 凌ぐ
1 凌駕
1 涼しい
1 良い
1 力強い
1 涙ぐましい
1 冷やせる
1 麗しい
1 歴然たる
1 和らぐ
1 和らげる
1 凛々しい
1 凛と
1 洒落る
1 甦生
1 讚える
1 逞しい
1 鑽仰
-1 ひどく
